ID,Sn,Sp,Accuracy,MCC,ROC-AUC,K,Details
1,92.23081482493527,94.93228092641161,94.25,85.09593333889322,93.58154787567344,84.97169312842838,ShuffleSplit 10 Fold and 100 Trees.
2,91.58100012242828,94.78296186498403,94.0,84.36852896773203,93.18198099370616,84.26374976509179,ShuffleSplit 10 Fold and 200 Trees.
3,92.00715234459084,94.57356405840667,93.93181818181819,84.3098759422393,93.29035820149876,84.16981168017399,ShuffleSplit 10 Fold and 300 Trees.
4,92.46510768010221,94.69832635327444,94.15151515151516,84.7691445387736,93.58171701668833,84.61946624821525,ShuffleSplit 10 Fold and 400 Trees.
5,92.82723510982645,94.56389734318078,94.13636363636364,84.84463820487095,93.69556622650362,84.6798934318344,ShuffleSplit 10 Fold and 500 Trees.
6,91.41013843803943,94.78553189354123,93.9621212121212,84.15081335386829,93.09783516579033,84.04236527672184,ShuffleSplit 10 Fold and 600 Trees.
7,92.24460243767602,95.11549680919055,94.37878787878788,85.54749239726483,93.68004962343329,85.44850655837703,ShuffleSplit 10 Fold and 700 Trees.
8,91.68137413773766,94.95438743814674,94.13636363636364,84.78877951926376,93.3178807879422,84.6882055967306,ShuffleSplit 10 Fold and 800 Trees.
9,92.27092130412402,94.59185271486973,94.00757575757576,84.48317567879845,93.43138700949687,84.33251080000991,ShuffleSplit 10 Fold and 900 Trees.
10,91.92077806370645,95.13286693188788,94.3409090909091,85.22245874366571,93.52682249779716,85.13510294251864,ShuffleSplit 10 Fold and 1000 Trees.
11,92.45297312745521,94.27572377812737,93.81060606060606,84.26949358376132,93.36434845279129,84.09591016473419,ShuffleSplit 10 Fold and 1100 Trees.
12,91.88952002455054,94.8104356220713,94.06060606060606,84.69398172933465,93.34997782331091,84.58332408024103,ShuffleSplit 10 Fold and 1200 Trees.
13,91.66843898975294,94.51380486603318,93.79545454545455,84.13482578189158,93.09112192789306,84.01816909426421,ShuffleSplit 10 Fold and 1300 Trees.
14,91.79047891422753,94.6058412595821,93.9090909090909,84.19858732499358,93.19816008690482,84.06885015744112,ShuffleSplit 10 Fold and 1400 Trees.
15,92.38746997556132,94.98767163661886,94.32575757575758,85.32413402139228,93.68757080609008,85.20776151392965,ShuffleSplit 10 Fold and 1500 Trees.
16,91.57315296632628,94.54995926430435,93.82575757575758,83.97906803647459,93.06155611531531,83.8423971368112,ShuffleSplit 10 Fold and 1600 Trees.
17,91.17622096594212,95.01731048976181,94.06060606060606,84.57673385963119,93.09676572785196,84.4925473163149,ShuffleSplit 10 Fold and 1700 Trees.
18,91.4568818390466,94.3864873788775,93.66666666666667,83.56953991057915,92.92168460896205,83.43760111017829,ShuffleSplit 10 Fold and 1800 Trees.
19,91.45525345269301,94.78454078335302,93.9469696969697,84.41062157227302,93.11989711802302,84.30997009255469,ShuffleSplit 10 Fold and 1900 Trees.
20,91.67542261238138,95.15477356886205,94.28030303030303,85.21334068395093,93.41509809062173,85.13259637612342,ShuffleSplit 10 Fold and 2000 Trees.
21,91.37785421844332,94.78772245472602,93.93181818181819,84.33927809005824,93.08278833658467,84.24603412212478,ShuffleSplit 10 Fold and 2100 Trees.
22,91.19624129833755,94.50389913585971,93.67424242424242,83.66420289038707,92.85007021709863,83.54966898894332,ShuffleSplit 10 Fold and 2200 Trees.
23,91.626637955505,95.05198078306735,94.18181818181819,85.00471376407017,93.33930936928617,84.91716886887522,ShuffleSplit 10 Fold and 2300 Trees.
24,93.11433183975254,94.86685055718067,94.4469696969697,85.46910415864724,93.9905911984666,85.3184040661676,ShuffleSplit 10 Fold and 2400 Trees.
25,91.95263240293563,95.06849578629351,94.26515151515152,85.30715894942179,93.51056409461458,85.21918662372794,ShuffleSplit 10 Fold and 2500 Trees.
26,91.85469972588731,94.7401497985775,94.02272727272727,84.49653846619522,93.29742476223241,84.38216326714074,ShuffleSplit 10 Fold and 2600 Trees.
27,92.24272156316775,95.15182535159796,94.4090909090909,85.65454510589979,93.69727345738286,85.569871772464,ShuffleSplit 10 Fold and 2700 Trees.
28,92.15060725636681,94.83432533125412,94.1590909090909,84.89440517388672,93.49246629381047,84.7799193010242,ShuffleSplit 10 Fold and 2800 Trees.
29,91.49651459550553,95.03696008260881,94.14393939393939,84.86998317311588,93.26673733905717,84.79211279842052,ShuffleSplit 10 Fold and 2900 Trees.
30,91.66358351701079,94.84483096766355,94.0530303030303,84.52380643129874,93.25420724233717,84.4193980760765,ShuffleSplit 10 Fold and 3000 Trees.
ID,Sn,Sp,Accuracy,MCC,ROC-AUC,K,Details
ID,Sn,Sp,Accuracy,MCC,ROC-AUC,K,Details
ID,Sn,Sp,Accuracy,MCC,ROC-AUC,K,Details
ID,Sn,Sp,Accuracy,MCC,ROC-AUC,K,Details
ID,Sn,Sp,Accuracy,MCC,ROC-AUC,K,Details
ID,Sn,Sp,Accuracy,MCC,ROC-AUC,K,Details
