ID,Sn,Sp,Accuracy,MCC,ROC-AUC,K,Details
1,91.41053709668887,94.68052286292216,93.87878787878788,83.98149771143494,93.04552997980551,83.86861605208001,ShuffleSplit 10 Fold and 100 Trees.
2,92.30482308955536,95.11924739762655,94.41666666666667,85.4729203665965,93.71203524359095,85.36880620780579,ShuffleSplit 10 Fold and 200 Trees.
3,91.07685259716,94.41848103015958,93.58333333333333,83.40290892923089,92.74766681365979,83.27562038085719,ShuffleSplit 10 Fold and 300 Trees.
4,91.33805892441,94.48602326082498,93.70454545454545,83.68623150437467,92.9120410926175,83.56559382250283,ShuffleSplit 10 Fold and 400 Trees.
5,91.35989571728598,94.21580355549027,93.51515151515152,83.28604822484665,92.78784963638812,83.1370516468662,ShuffleSplit 10 Fold and 500 Trees.
6,92.63831492356817,94.89242469510512,94.33333333333333,85.28697365828498,93.76536980933665,85.15217951659655,ShuffleSplit 10 Fold and 600 Trees.
7,92.60085230463629,94.51364455059844,94.03030303030303,84.74021681288285,93.55724842761737,84.59230236317781,ShuffleSplit 10 Fold and 700 Trees.
8,92.72911125943749,95.22340028159851,94.59848484848484,86.01515191403729,93.976255770518,85.91497584342937,ShuffleSplit 10 Fold and 800 Trees.
9,92.2083651092216,94.63382943770328,94.02272727272727,84.68396513786156,93.42109727346244,84.5478644046039,ShuffleSplit 10 Fold and 900 Trees.
10,92.1541084717386,94.76739373864486,94.10606060606061,84.82530399310193,93.46075110519172,84.69686916430324,ShuffleSplit 10 Fold and 1000 Trees.
11,92.34402650842819,94.95324844588431,94.27272727272727,85.58661097131618,93.64863747715626,85.49602904003751,ShuffleSplit 10 Fold and 1100 Trees.
12,92.735804050699,94.34482958349331,93.93939393939394,84.54862604654103,93.54031681709615,84.3814455668591,ShuffleSplit 10 Fold and 1200 Trees.
13,91.61322666692561,94.87774392823398,94.0378787878788,84.70833170606544,93.24548529757979,84.61972026151956,ShuffleSplit 10 Fold and 1300 Trees.
14,91.73466454501468,94.64899840652618,93.9090909090909,84.37388879129779,93.19183147577043,84.25840655068582,ShuffleSplit 10 Fold and 1400 Trees.
15,92.74756780697679,94.53058849707749,94.06818181818181,85.05553604508364,93.63907815202714,84.91360955864006,ShuffleSplit 10 Fold and 1500 Trees.
16,91.8831147248106,94.98896140351009,94.23484848484848,84.84414993831507,93.43603806416034,84.73125184753127,ShuffleSplit 10 Fold and 1600 Trees.
17,91.43333432129897,94.61842376865918,93.81818181818181,84.06823717740743,93.02587904497908,83.96279170181145,ShuffleSplit 10 Fold and 1700 Trees.
18,91.89929325952026,95.06972390893227,94.28787878787878,85.0413064357912,93.48450858422626,84.9427965129732,ShuffleSplit 10 Fold and 1800 Trees.
19,91.88308707735716,94.22033642450128,93.62121212121212,83.78304107295688,93.05171175092921,83.62723679576517,ShuffleSplit 10 Fold and 1900 Trees.
20,93.23910862625603,94.25956237402873,94.0,84.61788167708029,93.74933550014238,84.40583104218521,ShuffleSplit 10 Fold and 2000 Trees.
21,92.2240881978994,94.82584384885246,94.18181818181819,84.95335830294164,93.52496602337592,84.83010931709352,ShuffleSplit 10 Fold and 2100 Trees.
22,91.96475346626491,94.52733362445791,93.88636363636364,84.1996426139013,93.24604354536142,84.04307278191791,ShuffleSplit 10 Fold and 2200 Trees.
23,91.49525420148144,94.46256217069762,93.71969696969697,83.79313098028024,92.97890818608954,83.6572213294547,ShuffleSplit 10 Fold and 2300 Trees.
24,91.69483508610121,95.22038927881981,94.3409090909091,85.24567554744134,93.45761218246051,85.16294254067986,ShuffleSplit 10 Fold and 2400 Trees.
25,91.67212014946486,94.18676539833378,93.5530303030303,83.45594803747642,92.92944277389931,83.28399827353545,ShuffleSplit 10 Fold and 2500 Trees.
26,92.14290145726697,94.45374907053166,93.90151515151516,84.25491350265435,93.29832526389932,84.09940266799723,ShuffleSplit 10 Fold and 2600 Trees.
27,91.85246471451092,94.33030160183216,93.71969696969697,83.7146058443644,93.09138315817154,83.55296858015012,ShuffleSplit 10 Fold and 2700 Trees.
28,92.06573882062072,94.76683570610037,94.07575757575758,84.83330421018327,93.41628726336054,84.7161606434995,ShuffleSplit 10 Fold and 2800 Trees.
29,91.31360461162055,94.48115330335978,93.68181818181819,83.75367577157868,92.89737895749016,83.64121978675948,ShuffleSplit 10 Fold and 2900 Trees.
30,91.56032975000362,94.5620597734181,93.81060606060606,84.0081292429124,93.06119476171087,83.86558715054375,ShuffleSplit 10 Fold and 3000 Trees.
